"CCT","longitud","latitud","tipo","gob","nombre","alcaldia","cp"
"09DJN0206Q","-99.19309444","19.45166944","Preescolar","Federal","Leonor Lopez Orellana","Miguel Hidalgo","11490"
"09DJN0207P","-99.10925278","19.48650556","Preescolar","Federal","Japon","Gustavo A. Madero","7070"
"09DJN0208O","-99.1822","19.46010556","Preescolar","Federal","Maria Enriqueta","Azcapotzalco","2090"
"09DJN0209N","-99.17154444","19.52514722","Preescolar","Federal","Maria Perez Valiente","Gustavo A. Madero","7620"
"09DJN0210C","-99.14157778","19.45490556","Preescolar","Federal","Melchor Ocampo","Cuauhtémoc","6900"
"09DJN0211B","-99.15440833","19.52056667","Preescolar","Federal","Netzahualcoyotl","Gustavo A. Madero","7670"
"09DJN0212A","-99.14550556","19.49529722","Preescolar","Federal","Teniente Juan de La Barrera","Gustavo A. Madero","7730"
"09DJN0214Z","-99.14521111","19.47839722","Preescolar","Federal","Miguel Hidalgo Y Costilla","Gustavo A. Madero","7760"
"09DJN0215Y","-99.11518889","19.50141111","Preescolar","Federal","Francisco Gonzalez Bocanegra","Gustavo A. Madero","7010"
"09DJN0216X","-99.14848333","19.52055278","Preescolar","Federal","Tonanitla","Gustavo A. Madero","7670"
"09DJN0217W","-99.15388056","19.47079444","Preescolar","Federal","Lic. Alvaro Galvez Y Fuentes","Azcapotzalco","2950"
"09DJN0218V","-99.14965833","19.46896667","Preescolar","Federal","Saltillo","Azcapotzalco","2960"
"09DJN0219U","-99.20349444","19.49712222","Preescolar","Federal","Temachtiani","Azcapotzalco","2430"
"09DJN0221I","-99.16970556","19.31959722","Preescolar","Federal","Adolfo Ruiz Cortines","Coyoacán","4369"
"09DJN0222H","-99.28958333","19.36707778","Preescolar","Federal","Educadoras Generacion 1950","Cuajimalpa de Morelos","5200"
"09DJN0223G","-99.07028889","19.4783","Preescolar","Federal","Alvaro Obregon","Gustavo A. Madero","7550"
"09DJN0224F","-99.10727778","19.38505278","Preescolar","Federal","Ing. Javier Barros Sierra","Iztacalco","8900"
"09DJN0225E","-99.06951667","19.39430833","Preescolar","Federal","Jose Maria Velasco","Iztacalco","8500"
"09DJN0227C","-99.06695","19.35025","Preescolar","Federal","Leon Felipe","Iztapalapa","9260"
"09DJN0228B","-99.05026111","19.35696944","Preescolar","Federal","Tixtla de Guerrero","Iztapalapa","9200"
"09DJN0229A","-99.091675","19.36666389","Preescolar","Federal","Rep. Popular de Polonia","Iztapalapa","9000"
"09DJN0230Q","-99.05740556","19.35876667","Preescolar","Federal","Vicente Guerrero","Iztapalapa","9200"
"09DJN0231P","-99.07206389","19.35895278","Preescolar","Federal","Salvador Novo","Iztapalapa","9340"
"09DJN0233N","-99.23190556","19.31222222","Preescolar","Federal","Malinalli","Magdalena Contreras","10500"
"09DJN0234M","-98.99716111","19.17160278","Preescolar","Federal","Nahui-Ollin","Milpa Alta","12400"
"09DJN0236K","-99.23371111","19.37014722","Preescolar","Federal","Paulo Freire","Álvaro Obregón","1290"
"09DJN0237J","-99.01331944","19.29521389","Preescolar","Federal","Quetzalcoatl","Tláhuac","13400"
"09DJN0238I","-99.16454167","19.28709444","Preescolar","Federal","Republica de Argentina","Tlalpan","14000"
"09DJN0239H","-99.17629167","19.26724444","Preescolar","Federal","Xochipilco","Tlalpan","14640"
"09DJN0241W","-99.01033889","19.25586944","Preescolar","Federal","Tlazocihualpilli","Xochimilco","16700"
"09DJN0245S","-99.13014444","19.46014167","Preescolar","Federal","Estado de Michoacan","Cuauhtémoc","6220"
"09DJN0247Q","-99.07106111","19.42116389","Preescolar","Federal","Adolfo Lopez Mateos","Venustiano Carranza","15670"
"09DJN0251C","-99.21371389","19.48351944","Preescolar","Federal","Gabriela Brimmer","Azcapotzalco","2710"
"09DJN0253A","-99.19621389","19.51237222","Preescolar","Federal","Miguel Hernandez","Azcapotzalco","2430"
"09DJN0255Z","-99.0794","19.49736389","Preescolar","Federal","Esperanza Garcia Conde de Nyssen","Gustavo A. Madero","7520"
"09DJN0257X","-99.19950833","19.48014444","Preescolar","Federal","Ernestina Latour Oronos","Azcapotzalco","0"
"09DJN0258W","-99.21244444","19.479775","Preescolar","Federal","Silvina Jardon","Azcapotzalco","2750"
"09DJN0259V","-99.18289444","19.47504444","Preescolar","Federal","Rep. de Brasil","Azcapotzalco","2070"
"09DJN0260K","-99.18838611","19.48908611","Preescolar","Federal","Trabajadores Petroleros","Azcapotzalco","2000"
"09DJN0261J","-99.29710833","19.36076667","Preescolar","Federal","Jose Maria Pino Suarez","Cuajimalpa de Morelos","5000"
"09DJN0262I","-99.18532778","19.45707778","Preescolar","Federal","Agustin Melgar","Miguel Hidalgo","11410"
"09DJN0263H","-99.14985833","19.47931111","Preescolar","Federal","Antonio Caso","Azcapotzalco","2650"
"09DJN0264G","-99.11045556","19.38880278","Preescolar","Federal","Grecia","Iztacalco","8770"
"09DJN0265F","-99.15114167","19.45865556","Preescolar","Federal","Josefina Ramos Del Rio","Cuauhtémoc","6450"
"09DJN0266E","-99.20021389","19.44934167","Preescolar","Federal","Rep. Federal de Alemania","Miguel Hidalgo","11470"
"09DJN0267D","-99.077325","19.49261111","Preescolar","Federal","Vicente Riva Palacio","Gustavo A. Madero","7510"
"09DJN0268C","-99.09282778","19.50269167","Preescolar","Federal","Dr. Mariano Azuela","Gustavo A. Madero","7410"
"09DJN0270R","-99.17498889","19.45745833","Preescolar","Federal","Xochicalzingo","Miguel Hidalgo","11400"
"09DJN0271Q","-99.16054722","19.47698333","Preescolar","Federal","Profr. Antonio Barbosa Heldt","Azcapotzalco","2660"
"09DJN0272P","-99.17311667","19.47425833","Preescolar","Federal","Jamaica","Azcapotzalco","2500"
"09DJN0274N","-99.16452222","19.47265278","Preescolar","Federal","Reino Unido","Azcapotzalco","2500"
"09DJN0275M","-99.2178","19.444775","Preescolar","Federal","Plutarco Elias Calles","Miguel Hidalgo","11220"
"09DJN0276L","-99.12978333","19.47776944","Preescolar","Federal","Concepcion Sierra de Lanz Duret","Gustavo A. Madero","7800"
"09DJN0277K","-99.134875","19.45244167","Preescolar","Federal","Erasmo Castellanos Quinto","Cuauhtémoc","6900"
"09DJN0279I","-99.17354722","19.46356111","Preescolar","Federal","Enrique Laubscher","Azcapotzalco","2840"
"09DJN0280Y","-99.21242778","19.44626667","Preescolar","Federal","Loma Hermosa","Miguel Hidalgo","11500"
"09DJN0281X","-99.14740278","19.44943889","Preescolar","Federal","Jose Maria Covian Mimenza","Cuauhtémoc","6300"
"09DJN0282W","-99.17075833","19.47276667","Preescolar","Federal","Rep.Islamica de Iran","Azcapotzalco","2500"
"09DJN0283V","-99.17855278","19.44443889","Preescolar","Federal","Maria Luna","Miguel Hidalgo","11320"
"09DJN0284U","-99.19103056","19.45565","Preescolar","Federal","Piltzin Calli","Miguel Hidalgo","11410"
"09DJN0286S","-99.091675","19.36666389","Preescolar","Federal","Rep. Popular de Polonia","Iztapalapa","9000"
"09DJN0287R","-99.15446111","19.44740278","Preescolar","Federal","Cipactli","Cuauhtémoc","6400"
"09DJN0288Q","-99.23920833","19.31886389","Preescolar","Federal","C.A.S.I. Lomas Quebradas","Magdalena Contreras","10000"
"09DJN0290E","-99.036","19.38100833","Preescolar","Federal","Ejercito de Oriente","Iztapalapa","9230"
"09DJN0291D","-99.06851389","19.20214167","Preescolar","Federal","Xicomulco","Milpa Alta","12250"
"09DJN0292C","-99.03435","19.17493056","Preescolar","Federal","Refugio Pacheco de Lopez Portillo","Milpa Alta","12500"
"09DJN0293B","-99.00357778","19.26946111","Preescolar","Federal","Tláhuac","Tláhuac","13040"
"09DJN0295Z","-99.11750833","19.29818611","Preescolar","Federal","Miguel Angel Buonarroti","Tlalpan","14300"
"09DJN0296Z","-99.06830833","19.474375","Preescolar","Federal","La Pradera","Gustavo A. Madero","7500"
"09DJN0297Y","-99.17533889","19.47970833","Preescolar","Federal","Itzccan","Azcapotzalco","2040"
"09DJN0298X","-99.17895556","19.47463889","Preescolar","Federal","Manuel Jose Othon","Azcapotzalco","2060"
"09DJN0300V","-99.06008889","19.33931667","Preescolar","Federal","General Francisco Villa","Iztapalapa","9720"
"09DJN0301U","-99.14411389","19.45258333","Preescolar","Federal","Constitucion de 1917","Cuauhtémoc","6900"
"09DJN0302T","-99.14481111","19.45433889","Preescolar","Federal","Jose Maria Luis Mora","Cuauhtémoc","6900"
"09DJN0303S","-99.12626111","19.43449444","Preescolar","Federal","Tonatiuh","Cuauhtémoc","6000"
"09DJN0304R","-99.21054722","19.44212222","Preescolar","Federal","Arq. Ramiro Gonzalez Del Sordo","Miguel Hidalgo","11500"
"09DJN0305Q","-99.17014444","19.43784444","Preescolar","Federal","Ernesto P. Uruchurtu","Miguel Hidalgo","11370"
"09DJN0307O","-99.17731111","19.44595","Preescolar","Federal","Julian Carrillo","Miguel Hidalgo","11320"
"09DJN0308N","-99.17553333","19.43612778","Preescolar","Federal","Ofelia Cuevas de Rodriguez","Miguel Hidalgo","11300"
"09DJN0310B","-99.19778056","19.496775","Preescolar","Federal","Josefina Castaóóeda Y Del Pozo","Azcapotzalco","2150"
"09DJN0311A","-99.12626111","19.43449444","Preescolar","Federal","Tonatiuh","Cuauhtémoc","6000"
"09DJN0312Z","-99.33439722","19.30725833","Preescolar","Federal","Coyolxauhqui","Cuajimalpa de Morelos","5750"
"09DJN0313Z","-99.11122222","19.26827222","Preescolar","Federal","David Gutierrez Peóóa","Xochimilco","16039"
"09DJN0314Y","-99.07106111","19.42116389","Preescolar","Federal","Adolfo Lopez Mateos","Venustiano Carranza","15670"
"09DJN0315X","-99.05023889","19.38713056","Preescolar","Federal","Ignacio Zaragoza","Iztapalapa","9220"
"09DJN0316W","-99.16970556","19.31959722","Preescolar","Federal","Adolfo Ruiz Cortines","Coyoacán","4369"
"09DJN0317V","-99.18427222","19.38123056","Preescolar","Federal","Fray Pedro de Gante","Benito Juárez","3910"
"09DJN0318U","-98.99514167","19.24604167","Preescolar","Federal","Juan E. Hernandez Y Davalos","Tláhuac","13500"
"09DJN0319T","-99.27211944","19.32938611","Preescolar","Federal","Republica de Kenia","Álvaro Obregón","1800"
"09DJN0321H","-99.19118056","19.47829722","Preescolar","Federal","Numutshe","Azcapotzalco","2790"
"09DJN0322G","-99.20806389","19.50668333","Preescolar","Federal","Itlatiuh","Azcapotzalco","2430"
"09DJN0323F","-99.2165","19.44670278","Preescolar","Federal","Francisco Gabilondo Soler","Miguel Hidalgo","11200"
"09DJN0324E","-99.19470556","19.45723056","Preescolar","Federal","Frida Kahlo","Miguel Hidalgo","11280"
"09DJN0326C","-99.11925556","19.40296944","Preescolar","Federal","Xochitlalzin","Iztacalco","8300"
"09DJN0328A","-99.06008889","19.33931667","Preescolar","Federal","General Francisco Villa","Iztapalapa","9720"
"09DJN0329Z","-99.28491944","19.36046111","Preescolar","Federal","Carmen Gonzalez de La Vega","Cuajimalpa de Morelos","5330"
"09DJN0330P","-99.22242222","19.28392222","Preescolar","Federal","Celic","Tlalpan","14240"
"09DJN0331O","-99.25005556","19.30808611","Preescolar","Federal","C.A.S.I. El Rosal","Magdalena Contreras","10630"
"09DJN0332N","-99.25841944","19.31274167","Preescolar","Federal","Nayeli Nenetli","Magdalena Contreras","10300"
"09DJN0333M","-99.24691667","19.31221944","Preescolar","Federal","Atlitic","Magdalena Contreras","10610"
"09DJN0334L","-99.17296389","19.13600278","Preescolar","Federal","Parres","Tlalpan","14900"
"09DJN0335K","-99.01151389","19.1939","Preescolar","Federal","Yolicualcan","Milpa Alta","12080"
"09DJN0336J","-99.19597778","19.28531389","Preescolar","Federal","Miguel Hidalgo","Tlalpan","14250"
"09DJN0337I","-99.10909444","19.35440278","Preescolar","Federal","Angelina Cortes Silva de Gamboa","Iztapalapa","9810"
"09DJN0338H","-99.05023889","19.38713056","Preescolar","Federal","Ignacio Zaragoza","Iztapalapa","9220"
"09DJN0339G","-99.13336944","19.30536389","Preescolar","Federal","Aóóo de La Republica Federal Y Del Senado","Tlalpan","14310"
"09DJN0340W","-99.15459167","19.50106389","Preescolar","Federal","Luxemburgo","Gustavo A. Madero","7720"
"09DJN0341V","-99.11709167","19.47263889","Preescolar","Federal","Republica de Venezuela","Gustavo A. Madero","7810"
"09DJN0342U","-99.12574722","19.31049167","Preescolar","Federal","Amelia Arellano","Coyoacán","4920"
"09DJN0343T","-99.132575","19.51733611","Preescolar","Federal","Miguel Ramos Arizpe","Gustavo A. Madero","7329"
"09DJN0344S","-99.14630833","19.32125833","Preescolar","Federal","Gral. Manuel Gonzalez Ortega","Coyoacán","4630"
"09DJN0346Q","-99.10736111","19.38461667","Preescolar","Federal","Juan Ramon Jimenez","Iztacalco","8900"
"09DJN0347P","-99.16457222","19.45906944","Preescolar","Federal","Angelina Juarez Abaunza","Azcapotzalco","2860"
"09DJN0348O","-99.15769167","19.48008611","Preescolar","Federal","Leonarda Gomez Blanco","Azcapotzalco","2660"
"09DJN0349N","-99.15321667","19.35314722","Preescolar","Federal","Ricardo Castro","Coyoacán","4030"
"09DJN0350C","-99.16462778","19.35113889","Preescolar","Federal","Dolores Guerrero","Coyoacán","4100"
"09DJN0351B","-99.13549722","19.31785833","Preescolar","Federal","Pipilcalli","Coyoacán","4870"
"09DJN0352A","-99.14596667","19.45482222","Preescolar","Federal","Eva Samano de Lopez Mateos","Cuauhtémoc","6900"
"09DJN0353Z","-99.12797222","19.35982222","Preescolar","Federal","Tte. Santiago Xicotencatl","Iztapalapa","9090"
"09DJN0354Z","-99.24046389","19.3829","Preescolar","Federal","Vasco de Quiroga","Álvaro Obregón","1210"
"09DJN0356X","-99.13972222","19.37822222","Preescolar","Federal","Refugio Clemente Orozco","Benito Juárez","3500"
"09DJN0358V","-99.16366944","19.34105","Preescolar","Federal","Benito Juarez","Coyoacán","4320"
"09DJN0359U","-99.14278333","19.36536944","Preescolar","Federal","Mateana M de Aveleyra","Benito Juárez","3300"
"09DJN0360J","-99.14646944","19.36358611","Preescolar","Federal","Patria","Benito Juárez","3300"
"09DJN0361I","-99.13940556","19.36295833","Preescolar","Federal","Lic. Alejandro Quijano","Benito Juárez","3580"
"09DJN0362H","-99.07223611","19.34216111","Preescolar","Federal","Citlaltepetl","Iztapalapa","9830"
"09DJN0363G","-99.01178056","19.36178056","Preescolar","Federal","Artemio Del Valle Arizpe","Iztapalapa","9510"
"09DJN0364F","-99.02745556","19.38361944","Preescolar","Federal","Pedro Pablo Rubens","Iztapalapa","9130"
"09DJN0365E","-99.09059167","19.35723056","Preescolar","Federal","Miguel F. Martinez","Iztapalapa","9000"
"09DJN0366D","-99.11229444","19.34540278","Preescolar","Federal","Aóóo de La Constitucion","Iztapalapa","9819"
"09DJN0367C","-99.29710833","19.36076667","Preescolar","Federal","Jose Maria Pino Suarez","Cuajimalpa de Morelos","5000"
"09DJN0368B","-99.08496111","19.46914444","Preescolar","Federal","Francisco Zarco","Gustavo A. Madero","7920"
"09DJN0369A","-99.10235833","19.45061667","Preescolar","Federal","Nióóo Jose Luis Ordaz Lopez","Gustavo A. Madero","1720"
"09DJN0370Q","-99.30124167","19.34752222","Preescolar","Federal","Libano","Cuajimalpa de Morelos","5500"
"09DJN0371P","-99.12291111","19.50046111","Preescolar","Federal","Nonantzin","Gustavo A. Madero","7360"
"09DJN0373N","-99.19094167","19.48256944","Preescolar","Federal","Miguel Lerdo de Tejada","Azcapotzalco","2460"
"09DJN0374M","-99.15056389","19.31328333","Preescolar","Federal","Jose Maria Diaz Ordaz","Coyoacán","4650"
"09DJN0375L","-99.08098889","19.49575","Preescolar","Federal","Matias Romero","Gustavo A. Madero","7520"
"09DJN0377J","-99.13881667","19.45269444","Preescolar","Federal","Batallon de San Blas","Cuauhtémoc","6900"
"09DJN0379H","-99.13063889","19.44943333","Preescolar","Federal","Melchor Ocampo","Cuauhtémoc","6200"
"09DJN0381W","-99.06978333","19.37891944","Preescolar","Federal","Macuizochitl","Iztapalapa","19999"
"09DJN0383U","-99.11390556","19.37147222","Preescolar","Federal","Xochipitzahuac","Iztapalapa","9400"
"09DJN0384T","-99.12916111","19.40069722","Preescolar","Federal","Luz Maria Serradell","Iztacalco","8200"
"09DJN0386R","-99.09401111","19.39749167","Preescolar","Federal","Elisa Nuóóez","Iztacalco","8400"
"09DJN0387Q","-99.154925","19.36980833","Preescolar","Federal","Anton S. Makarenko","Benito Juárez","3300"
"09DJN0388P","-99.11010556","19.36054167","Preescolar","Federal","Angelica Flores Duran","Iztapalapa","9070"
"09DJN0389O","-99.10733889","19.37857778","Preescolar","Federal","Juventino Rosas","Iztapalapa","9420"
"09DJN0390D","-99.20298056","19.50673611","Preescolar","Federal","Eduardo Claparede","Azcapotzalco","2430"
"09DJN0391C","-99.20176944","19.50952778","Preescolar","Federal","Rudyard Kipling","Azcapotzalco","2430"
"09DJN0392B","-99.20343056","19.51436111","Preescolar","Federal","Luis Braille","Azcapotzalco","2430"
"09DJN0396Y","-99.08711944","19.41984167","Preescolar","Federal","Yolotli","Venustiano Carranza","15700"
"09DJN0398W","-99.24042778","19.37841389","Preescolar","Federal","Dani Huini","Álvaro Obregón","1276"
"09DJN0399V","-99.2374","19.29263056","Preescolar","Federal","Tonali","Tlalpan","14109"
"09DJN0400U","-99.18415833","19.28571111","Preescolar","Federal","Itzcalli","Tlalpan","14250"
"09DJN0401T","-99.00976944","19.26772778","Preescolar","Federal","Cuetlaxochitl","Tláhuac","13060"
"09DJN0402S","-98.998325","19.26923333","Preescolar","Federal","Profra.Ma.Luisa Aramburo Vda.de Alvarado","Tláhuac","13050"
"09DJN0403R","-99.03904722","19.29211111","Preescolar","Federal","Tezcatlipoca","Tláhuac","13300"
"09DJN0405P","-99.15805","19.32281944","Preescolar","Federal","Francisco Indalecio Madero","Coyoacán","4300"
"09DJN0406O","-99.23049722","19.31056111","Preescolar","Federal","Papalotzin","Magdalena Contreras","10710"
"09DJN0407N","-99.07155556","19.33285556","Preescolar","Federal","Teolincacihuatl","Iztapalapa","9860"
"09DJN0408M","-99.16241389","19.27738611","Preescolar","Federal","Felipe Santiago Xicotencatl","Tlalpan","14620"
"09DJN0409L","-99.14680833","19.32113333","Preescolar","Federal","Sigmund Freud","Coyoacán","4630"
"09DJN0411Z","-99.12001944","19.32813611","Preescolar","Federal","Rosa Agazzi","Coyoacán","4430"
"09DJN0412Z","-99.11979722","19.32960833","Preescolar","Federal","21 de Abril","Coyoacán","4430"
"09DJN0413Y","-99.11724722","19.325075","Preescolar","Federal","Tonantzin","Coyoacán","4430"
"09DJN0414X","-99.0905","19.48504722","Preescolar","Federal","Organizacion Mundial de Educ. Preescolar","Gustavo A. Madero","7420"
"09DJN0415W","-99.08689444","19.50438333","Preescolar","Federal","Profra. Emma Olguin Hermida","Gustavo A. Madero","7420"
